8	8	8
61	61	56
Finished target hashing
Curr threshold: 51
Query elem count: 111942
Finished query hashing
#target_seq_num	query_seq_num	target_seq_pos	query_seq_pos	
9629	310	1525	1526
9629	310	1290	1291
9629	310	1743	1746
9629	310	1291	1292
9629	310	1458	1459
9629	310	599	601
9629	310	1488	1489
9629	310	1570	1571
9629	310	1459	1460
9629	310	1483	1484
9629	310	324	322
9629	310	237	235
9629	310	296	294
9629	310	2335	2336
9629	310	1210	1211
9629	310	1303	1304
9629	310	1211	1212
9629	310	233	231
9642	45	167	185
9643	3	216	229
9643	3	215	228
9643	130	216	245
9643	130	378	422
9643	130	709	763
9643	130	215	244
9647	134	229	232
9647	134	227	230
9647	134	135	138
9647	134	247	250
9674	336	482	472
9674	336	477	467
9683	280	1055	3890
9711	195	71	71
9712	173	1131	851
9712	175	1130	1094
9712	175	1110	1074
9712	175	1105	1069
9712	175	1155	1119
9712	175	1188	1152
9712	175	1126	1090
9712	175	1205	1169
9712	175	1210	1174
9712	175	1135	1099
9712	175	1209	1173
9712	175	1160	1124
9712	175	1212	1176
9712	175	1156	1120
9712	175	1206	1170
9712	175	1165	1129
9712	175	1152	1116
9712	175	1275	1239
9712	175	1215	1179
9740	184	22	22
9740	184	35	35
9740	184	18	18
9740	184	27	27
9740	184	26	26
9747	327	643	373
9758	66	950	1238
9758	66	765	1082
9773	32	1710	1666
9773	32	1523	1479
9773	32	66	66
9773	32	1755	1711
9773	32	1705	1661
9773	32	1667	1623
9799	356	486	459
9799	356	491	464
9809	232	16	16
9811	155	1403	315
9811	155	1363	323
9811	344	1362	179
9828	361	147	147
9828	361	148	148
9880	350	390	390
9880	350	125	125
9880	350	99	99
9880	350	127	127
9880	350	126	126
9880	350	11	11
9880	350	10	10
9880	350	130	130
9880	350	14	14
9880	350	95	95
9880	350	5	5
9880	350	237	237
9880	350	94	94
9880	350	396	396
9891	250	241	158
9891	250	244	161
9900	228	148	172
9920	22	384	380
9921	180	1666	2211
9921	180	557	112
9921	180	2020	112
9921	180	424	953
9935	155	63	315
9935	155	69	320
9935	155	66	317
9935	155	65	317
9935	155	70	321
9935	155	64	317
9935	155	65	322
9935	155	66	322
9935	155	64	322
9938	327	460	373
9954	157	358	379
9954	369	446	501
9954	369	450	505
9954	369	449	504
9964	350	125	125
9964	350	99	99
9964	350	127	127
9964	350	126	126
9964	350	11	11
9964	350	10	10
9964	350	130	130
9964	350	14	14
9964	350	21	21
9964	350	95	95
9964	350	5	5
9964	350	396	396
9964	350	390	390
9964	350	237	237
9964	350	94	94
9974	293	47	47
9974	293	53	53
9974	293	97	97
9974	293	56	56
9978	79	62	62
9986	324	1856	2197
10014	182	451	451
10014	182	597	597
10014	182	445	445
10014	182	559	559
10014	182	568	568
10014	182	235	235
10014	182	387	387
10014	182	565	565
10014	246	445	445
10014	246	568	568
10014	246	387	387
10014	246	365	365
10014	246	565	565
10022	327	374	373
10079	157	341	309
10079	157	495	458
10079	157	496	459
10079	157	497	460
10079	157	342	310
10079	157	498	461
10079	157	503	466
10079	157	499	462
10100	192	577	825
10100	192	453	701
10100	192	362	610
10100	192	365	613
10100	192	578	826
10100	192	579	827
10100	192	352	600
10100	192	356	604
10103	163	158	158
10103	163	121	121
10103	163	982	1003
10103	163	1061	1082
10103	163	78	78
10103	163	41	41
10103	163	69	69
10103	163	44	44
10103	163	47	47
10103	163	94	94
10103	163	72	72
10103	163	715	725
10103	163	50	50
10103	163	45	45
10114	155	650	319
10114	155	654	320
10114	155	653	317
10114	155	653	322
10114	155	767	322
10114	155	767	317
10114	282	652	2200
10116	22	384	380
10116	22	267	263
10116	22	306	302
10116	22	268	264
10116	22	266	262
10116	22	263	259
10116	22	270	266
10116	195	363	359
10116	195	267	263
10116	195	263	259
10140	351	830	867
10140	351	511	513
10140	351	569	573
10140	351	234	235
10148	324	1854	2197
10165	68	47	47
10165	68	46	46
10189	46	417	421
10204	306	448	453
10213	336	526	511
10213	336	482	467
10213	336	531	516
10229	49	405	395
10229	49	209	207
10229	49	609	599
10229	49	413	403
10229	49	414	404
10229	49	604	594
10229	377	413	241
10231	181	40	40
10231	181	251	251
10231	181	208	208
10231	181	181	181
10231	181	205	205
10231	181	62	62
10231	181	118	118
10231	181	210	210
10241	133	1348	1163
10249	296	151	151
10249	296	369	369
10249	296	420	422
10249	296	366	366
10249	296	384	386
10249	296	146	146
10249	296	421	423
10264	413	124	124
10264	413	267	267
10264	413	271	271
10264	413	152	152
10264	413	225	225
10264	413	2	2
10264	413	1	1
10264	413	149	149
10266	22	380	380
10266	22	263	263
10266	22	305	305
10266	22	259	259
10266	22	302	302
10266	22	260	260
10266	195	354	354
10266	195	71	71
10266	195	470	470
10266	195	178	178
10266	195	324	324
10266	195	359	359
10266	195	173	173
10266	195	307	307
10266	195	301	301
10266	195	170	170
10266	195	263	263
10266	195	329	329
10266	195	350	350
10266	195	293	293
10266	195	264	264
10266	195	260	260
10266	195	308	308
10266	195	259	259
10266	195	171	171
10266	195	175	175
10266	195	177	177
10266	195	302	302
10266	195	255	255
10266	195	305	305
10266	195	356	356
10269	350	391	390
10269	350	126	125
10269	350	100	99
10269	350	128	127
10269	350	127	126
10269	350	10	10
10269	350	131	130
10269	350	21	21
10269	350	96	95
10269	350	5	5
10269	350	11	11
10269	350	95	94
10269	350	397	396
10280	157	398	458
10280	157	399	459
10280	157	397	457
10280	157	396	456
10280	157	400	460
10280	157	402	462
10280	157	401	461
10280	157	406	466
10280	157	127	191
10280	369	126	211
10280	369	396	499
10299	155	1357	317
10299	155	1357	322
10312	6	59	117
10332	217	375	363
10332	217	378	366
10332	217	344	332
10332	217	335	323
10338	163	223	25
10359	302	1	1
10366	213	48	48
10366	213	54	54
10366	213	168	168
10366	213	31	31
10366	213	36	36
10366	213	5	5
10366	213	44	44
10366	213	172	172
10366	213	313	314
10366	213	164	164
10366	213	15	15
10366	213	108	108
10366	213	6	6
10366	213	0	0
10366	213	47	47
10366	213	32	32
10366	213	27	27
10368	329	235	216
10368	378	207	198
10370	324	1675	1879
10370	324	1993	2197
10370	324	1640	1844
10370	324	154	413
10370	324	2099	2303
10370	324	1998	2202
10370	324	1678	1882
10370	324	479	762
10370	324	1997	2201
10398	173	1013	851
10398	175	1012	1094
10398	175	987	1069
10398	175	1037	1119
10398	175	1070	1152
10398	175	1008	1090
10398	175	1087	1169
10398	175	1092	1174
10398	175	1094	1176
10398	175	1017	1099
10398	175	1034	1116
10398	175	1038	1120
10398	175	1042	1124
10398	175	1088	1170
10398	175	1097	1179
10398	175	1091	1173
10403	324	2590	2197
10403	324	2777	2380
10403	324	2594	2201
10403	324	2779	2382
10403	324	2595	2202
10422	169	171	158
10469	43	514	508
10469	43	511	505
10479	419	1553	1512
10479	419	1260	1219
10479	419	1615	1574
10479	419	1379	1338
10479	419	1150	1107
10479	419	1147	1104
10479	419	1280	1239
10479	419	1175	1132
10479	419	1153	1110
10479	419	1286	1245
10479	419	1558	1517
10479	419	1276	1235
10479	419	1374	1333
10479	419	1555	1514
10479	419	1354	1313
10479	419	1283	1242
10479	419	1176	1133
10479	419	1146	1103
10479	419	1156	1113
10479	419	1618	1577
10479	419	1351	1310
10479	419	1057	1015
10479	419	1149	1106
10479	419	1375	1334
10479	419	1154	1111
10479	419	1617	1576
10479	419	1455	1414
10491	125	128	147
10491	125	591	615
10491	125	425	437
10491	125	124	143
10491	125	125	144
10491	125	395	407
10500	327	352	373
10505	161	700	646
10505	161	565	511
10521	192	356	613
10521	192	569	826
10521	192	343	600
10521	192	347	604
10521	192	570	827
10542	7	3	3
10542	7	4	4
10542	7	24	24
10542	7	25	25
10542	7	8	8
10542	159	164	164
10542	159	3	3
10542	159	4	4
10542	159	8	8
10542	159	24	24
10542	159	25	25
10552	175	213	1174
10561	341	176	221
10561	341	449	452
10561	341	57	88
10568	310	93	575
10615	328	192	192
10615	328	254	254
10615	328	245	245
10615	328	194	194
10626	22	445	445
10626	22	220	220
10626	22	441	441
10626	22	98	98
10626	22	359	359
10626	22	457	457
10626	22	174	174
10626	22	260	260
10626	22	173	173
10626	22	307	307
10626	22	301	301
10626	22	297	297
10626	22	263	263
10626	22	266	266
10626	22	305	305
10626	22	258	258
10626	22	293	293
10626	22	264	264
10626	22	262	262
10626	22	177	177
10626	22	259	259
10626	22	269	269
10626	22	175	175
10626	22	170	170
10626	22	302	302
10626	22	254	254
10626	195	263	263
10626	195	259	259
10626	195	302	302
10626	195	260	260
10626	195	305	305
10626	195	356	356
10631	341	436	460
10631	341	428	452
10631	341	212	236
10631	341	437	461
10653	136	419	419
10653	136	5	5
10667	355	152	118
10667	355	216	182
10667	355	154	120
10667	355	148	114
10667	355	147	113
10667	355	150	116
10667	355	145	111
10667	355	149	115
10691	157	52	190
10691	157	322	458
10691	157	323	459
10691	157	321	457
10691	157	320	456
10691	157	324	460
10691	157	326	462
10691	157	330	466
10691	157	325	461
10691	369	52	211
10691	369	320	499
10693	263	446	415
10693	263	71	67
10693	263	443	412
10699	325	69	69
10699	325	82	82
10699	325	51	51
10699	325	74	74
10699	325	65	65
10699	325	72	72
10699	325	70	70
10699	325	81	81
10701	157	397	458
10701	157	398	459
10701	157	396	457
10701	157	395	456
10701	157	401	462
10701	157	405	466
10701	369	123	211
10701	369	121	209
10701	369	392	496
10701	369	395	499
10722	176	338	342
10732	176	337	342
10756	163	787	22
10756	163	780	23
10756	163	786	26
10756	163	789	23
10756	163	779	27
10756	163	783	26
10756	163	778	22
10766	291	298	210
10766	291	299	211
10766	291	252	167
10766	291	297	209
10770	300	751	745
10770	300	472	466
10770	300	1209	1203
10770	300	774	768
10770	300	1392	1386
10770	300	348	342
10770	300	473	467
10770	300	772	766
10770	300	1200	1194
10770	300	894	888
10770	300	512	506
10770	300	1207	1201
10770	300	453	447
10770	300	757	751
10770	300	897	891
10770	300	637	631
10770	300	1342	1336
10770	300	632	626
10770	300	791	785
10770	300	900	894
10772	8	139	139
10772	8	113	113
10772	8	108	108
10779	207	267	281
10779	207	630	281
10779	207	625	276
10779	207	625	629
10790	389	498	453
10791	417	382	382
10791	417	54	54
10791	417	51	51
10793	104	5	5
10802	43	514	508
10802	43	511	505
10805	43	508	503
10805	43	513	508
10805	43	510	505
10805	43	163	163
10821	15	121	122
10869	341	269	277
10869	341	108	116
10869	341	437	460
10869	341	220	228
10869	341	407	430
10869	341	885	908
10869	341	523	546
10869	341	713	736
10869	341	578	601
10869	341	795	818
10869	341	213	221
10869	341	950	973
10869	341	196	204
10869	341	70	78
10869	341	748	771
10869	341	201	209
10869	341	179	187
10869	341	429	452
10869	341	264	272
10869	341	230	238
10869	341	80	88
10869	341	441	464
10869	341	231	239
10869	341	240	248
10869	341	274	282
10869	341	199	207
10869	341	228	236
10869	341	812	835
10869	341	53	61
10869	341	265	273
10869	341	569	592
10869	341	440	463
10869	341	551	574
10869	341	524	547
10869	341	192	200
10869	341	887	910
10869	341	291	299
10869	341	235	243
10869	341	500	523
10869	341	69	77
10869	341	397	420
10869	341	829	852
10869	341	714	737
10869	341	438	461
10869	341	379	402
10869	341	75	83
10869	341	226	234
10870	13	205	205
10873	248	70	57
10873	248	77	64
10873	248	101	88
10873	248	97	84
10873	248	100	87
10873	248	65	52
10873	248	56	43
10873	248	94	81
10873	248	99	86
10873	248	71	58
10873	248	98	85
10873	248	95	82
10873	248	62	49
10873	248	72	59
10873	248	91	78
10873	248	52	39
10873	248	61	48
10873	248	57	44
10873	248	60	47
10873	248	69	56
10873	248	68	55
10873	248	74	61
10873	248	51	38
10873	248	55	42
10873	248	73	60
10878	210	129	166
10878	210	122	159
10878	212	218	257
10885	387	25	72
10914	144	591	600
10914	144	593	602
10914	144	599	608
10914	144	1271	1280
10914	144	1333	1342
10914	144	680	689
10914	144	1391	1400
10914	144	71	74
10914	144	1091	1100
10914	144	1564	1580
10914	144	723	732
10914	144	675	684
10914	144	1132	1141
10914	144	597	606
10914	144	276	285
10914	144	1338	1347
10914	144	1706	1722
10914	144	590	599
10914	144	271	280
10914	144	1325	1334
10914	144	1330	1339
10914	144	1328	1337
10914	144	512	521
10914	144	1322	1331
10914	144	508	517
10914	144	678	687
10914	144	595	604
10914	144	513	522
10914	144	284	293
10914	144	1814	1829
10914	144	1343	1352
10914	144	1324	1333
10924	213	48	48
10924	213	54	54
10924	213	36	36
10924	213	5	5
10924	213	44	44
10924	213	15	15
10924	213	6	6
10924	213	0	0
10924	213	47	47
10924	213	32	32
10924	213	27	27
10927	22	260	259
10927	22	255	254
10927	22	303	302
10927	195	355	354
10927	195	71	71
10927	195	360	359
10927	195	256	255
10927	195	174	173
10927	195	171	170
10927	195	178	177
10927	195	260	259
10927	195	176	175
10927	195	357	356
10927	195	303	302
10931	327	451	373
10947	93	286	283
10953	61	168	169
10953	61	480	573
10957	118	81	81
10957	118	265	265
10957	118	499	493
10957	118	129	129
10957	118	237	237
10957	118	120	120
10957	118	97	97
10957	118	234	234
10957	118	553	547
10957	118	202	202
10957	118	94	94
10957	118	395	387
10957	118	66	66
10957	118	90	90
10957	118	555	549
10957	118	585	579
10957	118	257	257
10957	118	57	57
10957	118	128	128
10957	118	504	498
10957	118	498	492
10957	118	259	259
10957	118	71	71
10957	118	86	86
10957	118	125	125
10957	134	534	230
10961	157	552	458
10961	157	553	459
10961	157	551	457
10961	157	554	460
10961	157	556	462
10961	157	560	466
10961	157	550	456
10961	157	555	461
10961	369	550	499
10977	157	346	309
10977	157	347	310
10977	157	500	458
10977	157	501	459
10977	157	502	460
10977	157	504	462
10977	157	503	461
10977	157	508	466
10991	365	567	720
11008	89	10	10
11027	201	250	245
11027	201	94	89
11027	201	52	47
11027	201	490	485
11027	201	344	339
11027	201	170	165
11027	201	259	254
11027	201	303	298
11027	201	257	252
11027	201	111	106
11027	201	91	86
11027	201	22	17
11027	201	175	170
11027	201	83	78
11027	201	88	83
11027	201	128	123
11027	201	174	169
11027	201	46	41
11027	201	176	171
11027	201	79	74
11027	201	87	82
11027	201	32	27
11027	201	519	514
11027	201	26	21
11027	201	41	36
11027	201	179	174
11027	201	92	87
11027	201	523	518
11027	201	315	310
11027	201	48	43
11027	201	50	45
11027	201	42	37
11027	201	171	166
11027	201	82	77
11027	201	84	79
11027	201	253	248
11027	201	96	91
11027	201	86	81
11027	201	110	105
11027	201	80	75
11027	201	31	26
11027	201	47	42
11027	201	89	84
11027	201	294	289
11027	201	177	172
11028	280	1015	3951
11038	105	75	76
11047	298	307	307
11047	298	123	123
11047	298	126	126
11047	298	120	120
11048	365	596	720
11069	328	192	192
11069	328	254	254
11069	328	194	194
11069	328	245	245
11077	163	97	23
11080	402	230	226
11080	402	303	299
11080	402	278	274
11080	402	309	305
11080	402	231	227
11080	402	345	341
11080	402	304	300
11080	402	258	254
11080	402	384	380
11080	402	358	354
11080	402	299	295
11080	402	83	78
11089	33	179	173
11101	155	448	322
11101	155	448	317
11101	155	432	317
11101	155	435	323
11101	155	452	322
11101	155	432	322
11101	155	434	317
11101	155	434	322
11101	155	433	322
11101	155	433	317
11101	155	452	317
11101	344	406	179
11102	15	114	114
11102	15	122	122
11120	271	115	61
11158	134	141	139
11158	134	232	230
11158	134	140	138
11161	308	239	405
11170	258	252	307
11170	258	255	310
11170	258	264	319
11170	258	254	309
11170	258	66	124
11174	180	2157	2211
11174	180	1349	1402
11174	180	2745	2799
11174	180	965	1018
11174	180	1782	1835
11174	180	1028	1081
11174	180	3219	3273
11174	180	1402	1455
11174	180	2106	2160
11174	180	2998	3052
11174	180	1400	1453
11174	180	2739	2793
11174	180	2442	2496
11174	180	2872	2926
11174	180	1834	1887
11174	180	2863	2917
11174	180	2996	3050
11174	180	2843	2897
11174	180	2896	2950
11174	180	894	947
11174	180	2864	2918
11174	180	1779	1832
11174	180	3222	3276
11174	180	60	112
11174	180	1034	112
11174	180	2511	112
11174	180	2842	2896
11174	180	3225	3279
11174	180	1264	1317
11174	180	602	655
11174	180	2517	2571
11174	180	1037	1090
11174	180	2867	2921
11174	180	2851	2905
11174	180	2846	2900
11174	180	900	953
11174	180	1263	1316
11174	180	1530	1583
11174	180	2895	2949
11174	180	264	316
11174	180	1404	1457
11174	180	542	595
11174	180	1785	1838
11174	180	897	950
11174	180	3228	3282
11174	180	2749	2803
11174	180	2748	2802
11174	180	3006	3060
11176	50	192	201
11178	192	577	825
11178	192	453	701
11178	192	365	613
11178	192	578	826
11178	192	579	827
11178	192	352	600
11178	192	356	604
11183	329	29	29
11183	329	187	187
11183	329	200	200
11183	329	198	198
11183	329	192	192
11183	329	176	176
11183	329	168	168
11183	329	185	185
11183	329	186	186
11183	329	197	197
11183	329	177	177
11183	329	280	280
11183	329	171	171
11183	329	181	181
11183	329	20	20
11183	329	409	409
11183	329	216	216
11183	329	196	196
11183	329	191	191
11183	329	188	188
11183	329	180	180
11183	329	23	23
11192	351	833	867
11192	351	855	867
11192	351	833	900
11192	351	855	900
11192	351	239	235
11223	299	949	883
11237	40	21	61
11253	392	277	350
11253	392	269	342
11253	392	161	231
11254	411	868	840
11254	411	1112	1080
11257	304	334	356
11257	304	376	398
11267	155	367	317
11267	155	357	322
11267	155	362	322
11267	155	365	322
11267	155	367	322
11267	155	357	317
11267	155	365	317
11267	155	362	317
11268	163	50	121
11268	163	661	725
11269	386	411	28
11281	50	133	200
11281	50	134	201
11281	50	79	146
11281	50	78	145
11281	50	126	193
11297	155	1355	321
11297	155	1356	323
11310	404	74	93
11314	22	380	380
11314	22	263	263
11314	22	305	305
11314	22	260	260
11314	22	302	302
11314	22	259	259
11314	195	354	354
11314	195	71	71
11314	195	470	470
11314	195	178	178
11314	195	324	324
11314	195	359	359
11314	195	255	255
11314	195	173	173
11314	195	307	307
11314	195	301	301
11314	195	170	170
11314	195	263	263
11314	195	329	329
11314	195	350	350
11314	195	305	305
11314	195	293	293
11314	195	264	264
11314	195	177	177
11314	195	171	171
11314	195	308	308
11314	195	356	356
11314	195	260	260
11314	195	175	175
11314	195	302	302
11314	195	259	259
11316	306	449	453
11316	306	458	462
11326	361	517	492
11349	346	270	270
11349	346	280	280
11349	346	1	1
11349	346	500	500
11349	346	2	2
11349	346	38	38
11349	346	268	268
11349	346	59	59
11349	346	43	43
11349	346	271	271
11349	346	521	521
11349	346	94	94
11349	346	4	4
11349	346	499	499
11349	346	147	147
11349	346	122	122
11349	346	73	73
11349	346	262	262
11349	346	52	52
11349	346	265	265
11349	346	260	260
11349	346	369	369
11349	346	53	53
11365	97	72	72
11365	97	69	69
11365	97	123	123
11365	97	156	156
11365	97	155	155
11365	311	72	72
11365	311	147	147
11365	311	69	69
11365	311	142	142
11365	311	123	123
11365	311	148	148
11379	22	445	445
11379	22	220	220
11379	22	441	441
11379	22	359	359
11379	22	457	457
11379	22	174	174
11379	22	260	260
11379	22	173	173
11379	22	307	307
11379	22	301	301
11379	22	297	297
11379	22	263	263
11379	22	266	266
11379	22	305	305
11379	22	258	258
11379	22	293	293
11379	22	264	264
11379	22	262	262
11379	22	170	170
11379	22	177	177
11379	22	259	259
11379	22	269	269
11379	22	175	175
11379	22	302	302
11379	22	254	254
11379	195	263	263
11379	195	260	260
11379	195	259	259
11379	195	356	356
11379	195	302	302
11379	195	305	305
11417	23	1187	1187
11417	23	1099	1099
11417	23	1080	1080
11417	23	496	496
11417	23	1103	1103
11417	23	507	507
11417	23	1090	1090
11417	23	502	502
11417	23	1106	1106
11417	23	675	675
11417	23	1141	1141
11417	23	291	291
11417	23	1084	1084
11417	23	801	801
11417	23	1020	1020
11417	23	1093	1093
11417	23	1190	1190
11417	23	508	508
11417	23	503	503
11417	23	850	850
11417	23	1060	1060
11417	23	384	384
11417	23	1146	1146
11417	23	1066	1066
11417	23	544	544
11417	23	1071	1071
11417	23	1065	1065
11417	23	512	512
11417	23	501	501
11417	23	1081	1081
11417	23	1102	1102
11417	23	859	859
11417	23	641	641
11417	23	1087	1087
11417	23	276	276
11427	176	119	106
11427	176	343	342
11427	176	346	345
11427	176	349	348
11451	41	481	481
11451	41	496	496
11451	41	499	499
11451	41	164	164
11451	41	366	366
11451	41	578	578
11451	41	431	431
11451	41	436	436
11451	41	609	609
11451	41	435	435
11451	41	490	490
11451	41	486	486
11451	41	482	482
11481	3	452	447
11481	3	325	322
11481	3	231	228
11481	3	393	390
11481	3	232	229
11481	3	234	231
11481	3	320	317
11481	35	452	417
11481	46	452	417
11481	46	456	421
11481	130	232	245
11481	130	231	244
11517	163	243	121
11517	163	166	44
11524	419	1316	1512
11524	419	1023	1219
11524	419	1378	1574
11524	419	1142	1338
11524	419	911	1107
11524	419	908	1104
11524	419	1043	1239
11524	419	914	1110
11524	419	937	1133
11524	419	1138	1334
11524	419	1049	1245
11524	419	1321	1517
11524	419	1039	1235
11524	419	1137	1333
11524	419	1318	1514
11524	419	1380	1576
11524	419	1117	1313
11524	419	915	1111
11524	419	1218	1414
11524	419	1381	1577
11524	419	910	1106
11524	419	907	1103
11524	419	1154	1350
11524	419	817	1015
11524	419	1046	1242
11524	419	936	1132
11524	419	1114	1310
11524	419	1298	1494
11524	419	917	1113
11542	120	2	2
11557	327	460	373
11561	67	702	702
11561	67	78	78
11561	67	5	5
11561	67	229	229
11564	21	948	1026
11564	21	668	752
11564	21	944	1022
11566	411	631	627
11566	411	1323	1275
11566	411	701	697
11566	411	1108	1066
11566	411	860	818
11566	411	314	318
11566	411	2404	1847
11566	411	2503	1946
11566	411	861	819
11566	411	881	839
11566	411	2162	1605
11566	411	1046	1004
11566	411	2232	1675
11566	411	995	953
11566	411	390	394
11566	411	381	385
11566	411	359	363
11566	411	2166	1609
11566	411	865	823
11566	411	59	65
11566	411	593	589
11566	411	1042	1000
11566	411	694	690
11566	411	2624	2067
11566	411	698	694
11566	411	270	274
11566	411	298	302
11566	411	1098	1056
11566	411	11	17
11566	411	699	695
11566	411	315	319
11566	411	35	41
11566	411	887	845
11566	411	412	416
11566	411	50	56
11566	411	2462	1905
11566	411	2433	1876
11566	411	1967	1410
11566	411	295	299
11566	411	700	696
11566	411	267	271
11566	411	859	817
11566	411	1091	1049
11566	411	1093	1051
11566	411	2222	1665
11566	411	640	636
11566	411	704	700
11566	411	2399	1842
11566	411	1969	1412
11566	411	2504	1947
11566	411	2469	1912
11566	411	2364	1807
11566	411	319	323
11566	411	2322	1765
11566	411	696	692
11566	411	170	175
11566	411	2118	1561
11566	411	173	178
11566	411	1004	962
11566	411	68	74
11566	411	1086	1044
11566	411	614	610
11566	411	316	320
11566	411	1038	996
11566	411	38	44
11566	411	262	266
11566	411	2436	1879
11566	411	1946	1389
11566	411	770	764
11566	411	2505	1948
11566	411	1927	1370
11566	411	384	388
11566	411	391	395
11566	411	1103	1061
11566	411	875	833
11566	411	2540	1983
11566	411	866	824
11566	411	341	345
11566	411	719	715
11566	411	1932	1375
11566	411	806	800
11566	411	954	912
11566	411	327	331
11566	411	72	78
11566	411	1972	1415
11566	411	1302	1254
11566	411	697	693
11566	411	340	344
11566	411	703	699
11566	411	2539	1982
11566	411	2312	1755
11566	411	386	390
11566	411	31	37
11566	411	167	172
11566	411	2244	1687
11566	411	993	951
11566	411	635	631
11566	411	1936	1379
11566	411	313	317
11566	411	80	86
11566	411	677	673
11566	411	45	51
11566	411	2472	1915
11566	411	2467	1910
11566	411	2542	1985
11566	411	882	840
11566	411	645	641
11566	411	1931	1374
11566	411	695	691
11566	411	2466	1909
11566	411	355	359
11566	411	388	392
11566	411	2260	1703
11566	411	2569	2012
11566	411	331	335
11566	411	32	38
11566	411	2298	1741
11566	411	1112	1070
11566	411	2499	1942
11566	411	160	165
11566	411	168	173
11566	411	957	915
11566	411	142	147
11566	411	629	625
11566	411	235	239
11566	411	1166	1121
11566	411	2207	1650
11566	411	787	781
11566	411	1169	1124
11566	411	28	34
11566	411	169	174
11566	411	1311	1263
11566	411	2501	1944
11566	411	784	778
11566	411	810	804
11566	411	321	325
11566	411	1328	1280
11566	411	1125	1083
11566	411	261	265
11566	411	2240	1683
11566	411	691	687
11566	411	310	314
11566	411	257	261
11566	411	356	360
11566	411	1088	1046
11566	411	2621	2064
11566	411	306	310
11566	411	2465	1908
11566	411	70	76
11566	411	2644	2087
11566	411	1937	1380
11566	411	2468	1911
11566	411	44	50
11566	411	75	81
11566	411	1028	986
11566	411	2191	1634
11566	411	1970	1413
11566	411	670	666
11566	411	962	920
11566	411	1081	1039
11566	411	1096	1054
11566	411	665	661
11566	411	394	398
11566	411	2253	1696
11566	411	2321	1764
11566	411	293	297
11566	411	249	253
11566	411	40	46
11566	411	1964	1407
11566	411	2115	1558
11566	411	36	42
11566	411	958	916
11566	411	874	832
11566	411	776	770
11566	411	336	340
11566	411	2509	1952
11566	411	2198	1641
11566	411	291	295
11566	411	972	930
11566	411	240	244
11566	411	1032	990
11566	411	2400	1843
11566	411	2396	1839
11566	411	1305	1257
11566	411	1296	1248
11566	411	767	761
11566	411	811	805
11566	411	809	803
11566	411	1122	1080
11566	411	318	322
11566	411	2434	1877
11566	411	2241	1684
11566	411	320	324
11566	411	2231	1674
11566	411	543	539
11566	411	54	60
11566	411	916	874
11566	411	870	828
11566	411	624	620
11566	411	164	169
11566	411	172	177
11566	411	287	291
11566	411	266	270
11566	411	877	835
11566	411	702	698
11566	411	41	47
11566	411	1332	1284
11566	411	572	568
11566	411	963	921
11566	411	2367	1810
11566	411	77	83
11566	411	296	300
11566	411	73	79
11566	411	869	827
11566	411	2470	1913
11566	411	1090	1048
11566	411	2290	1733
11566	411	563	559
11566	411	1083	1041
11566	411	286	290
11566	411	2443	1886
11566	411	1300	1252
11566	411	883	841
11566	411	2398	1841
11566	411	878	836
11566	411	165	170
11566	411	2276	1719
11566	411	562	558
11566	411	2403	1846
11566	411	623	619
11566	411	1111	1069
11566	411	2092	1535
11566	411	406	410
11566	411	2471	1914
11566	411	2188	1631
11566	411	1033	991
11566	411	2464	1907
11566	411	2249	1692
11566	411	2236	1679
11566	411	2500	1943
11566	411	2402	1845
11637	94	246	246
11648	350	390	390
11648	350	125	125
11648	350	99	99
11648	350	127	127
11648	350	126	126
11648	350	11	11
11648	350	10	10
11648	350	130	130
11648	350	14	14
11648	350	21	21
11648	350	95	95
11648	350	5	5
11648	350	396	396
11648	350	237	237
11648	350	94	94
11659	3	422	447
11659	35	167	167
11659	35	422	417
11659	35	45	45
11659	35	78	78
11659	35	523	517
11659	35	33	33
11659	46	421	416
11659	46	167	167
11659	46	422	417
11659	46	45	45
11659	46	33	33
11659	46	96	96
11659	46	426	421
11659	46	78	78
11659	46	523	517
11669	178	193	191
11690	19	215	215
11690	19	116	116
11690	19	91	91
11690	19	219	219
11690	19	155	155
11690	19	137	137
11690	19	133	133
11690	19	92	92
11690	19	112	112
11690	19	242	242
11697	11	539	539
11697	11	270	270
11697	11	269	269
11697	11	399	399
11697	11	86	86
11697	11	282	282
11698	85	141	129
11698	85	131	119
11707	186	136	136
11707	186	138	138
11713	26	267	218
11713	26	363	314
11713	26	364	315
11713	26	360	311
11713	26	834	788
11713	26	361	312
11713	26	145	96
11713	26	370	321
11713	26	369	320
11713	26	357	308
11713	26	748	702
11713	26	366	317
11713	26	275	226
11729	155	406	317
11729	155	342	322
11729	155	388	322
11729	155	342	317
11729	155	406	322
11729	155	388	317
11734	250	161	151
11734	250	168	158
11734	250	171	161
11734	250	166	156
11739	167	397	373
11741	404	75	93
11741	404	38	56
11748	198	225	205
11748	198	4025	205
11762	1	309	307
11762	204	45	45
11762	204	309	309
11762	204	277	277
11765	0	351	64
11765	226	850	873
11765	226	628	780
11765	226	575	382
11765	226	809	382
11765	226	656	253
11765	226	621	773
11765	226	620	772
11765	226	787	929
11765	226	795	368
11765	226	625	777
11765	226	658	810
11765	226	658	255
11765	226	804	377
11765	226	626	778
11765	226	792	934
11765	226	659	811
11765	226	663	260
